"","longitude","latitude","year","month","day","dataname"
"1361",-111.5499975,35.2306208,2021,9,20,"inat"
"1362",-111.9680619,33.4919386,2021,9,18,"inat"
"1363",-110.3036704659,31.4153899937,2021,9,14,"inat"
"1364",-112.236273475,34.3977829773,2021,9,18,"inat"
"1365",-110.6362055556,31.7874555556,2021,9,17,"inat"
"1366",-110.5284194444,31.5345888889,2021,9,12,"inat"
"1367",-110.8472166667,31.7004166667,2021,9,6,"inat"
"1368",-110.7602555556,31.5386777778,2021,9,14,"inat"
"1369",-111.8290585112,34.8138035146,2021,9,14,"inat"
"1370",-110.1348144486,31.5429471988,2021,9,14,"inat"
"1371",-112.1491449581,36.0495629187,2021,9,13,"inat"
"1372",-111.9915355807,36.2003185441,2021,9,12,"inat"
"1373",-110.84703,31.6994883333,2021,9,12,"inat"
"1374",-110.8339219131,32.219927445,2021,9,12,"inat"
"1375",-112.32795,34.8903966667,2021,9,11,"inat"
"1376",-110.9488305556,34.337575,2021,9,9,"inat"
"1377",-110.7561963,31.5395378,2021,9,8,"inat"
"1378",-110.9406883333,32.2562666667,2021,9,11,"inat"
"1379",-110.8473883333,31.7005216667,2021,9,8,"inat"
"1380",-110.8814601936,31.7307393572,2021,9,9,"inat"
"1381",-112.1878680195,36.0275899861,2021,9,11,"inat"
"1382",-111.0397131503,31.5623334445,2021,9,4,"inat"
"1383",-110.7031583333,31.49808,2021,9,5,"inat"
"1384",-111.8518095046,33.6282927069,2021,9,10,"inat"
"1385",-110.9344444387,32.2264781951,2021,9,10,"inat"
"1386",-111.886577,35.42616,2021,9,6,"inat"
"1387",-111.0898533333,31.4003533333,2021,9,4,"inat"
"1388",-111.0512611667,31.387305,2021,9,8,"inat"
"1389",-109.2772117072,31.9070509589,2021,9,8,"inat"
"1390",-109.3551957722,33.3155475225,2021,9,7,"inat"
"1391",-112.023861411,34.702929597,2021,9,4,"inat"
"1392",-110.9577783333,32.206275,2021,8,9,"inat"
"1393",-110.7705795178,33.3777538682,2021,9,7,"inat"
"1394",-110.7382506131,31.8079505715,2021,9,7,"inat"
"1395",-110.1391274407,31.5386105402,2021,9,7,"inat"
"1396",-110.6362623227,32.0512284964,2021,9,7,"inat"
"1397",-110.9772919528,31.8614569528,2021,9,6,"inat"
"1398",-111.0146320993,31.7949820597,2021,9,6,"inat"
"1399",-112.0102038534,34.7207606086,2021,9,6,"inat"
"1400",-111.3365913,31.5965268311,2021,9,5,"inat"
"1401",-110.2115866667,32.55767,2021,8,6,"inat"
"1402",-110.90168,32.2259716667,2021,9,6,"inat"
"1403",-110.8094027778,31.8507888889,2021,8,23,"inat"
"1404",-110.8094027778,31.8508361111,2021,8,23,"inat"
"1405",-109.7258881446,32.7982166858,2021,9,6,"inat"
"1406",-109.7259034405,32.7982157984,2021,9,6,"inat"
"1407",-109.162248373,31.898860547,2021,9,4,"inat"
"1408",-109.162248373,31.898860547,2021,9,4,"inat"
"1409",-110.760942,31.53913,2021,9,4,"inat"
"1410",-112.0239555,34.7029416667,2021,9,4,"inat"
"1411",-110.3465281427,31.8332476499,2021,9,3,"inat"
"1412",-110.5067970174,31.5903002122,2021,9,1,"inat"
"1413",-110.5206733333,31.5803716667,2021,8,26,"inat"
"1414",-110.5150133333,31.6075233333,2021,8,25,"inat"
"1415",-111.0406027408,31.6133386315,2021,9,2,"inat"
"1416",-109.8297271729,32.8942375183,2021,9,2,"inat"
"1417",-112.4689866667,34.5309616667,2021,8,23,"inat"
"1418",-110.6977510401,32.0640411459,2021,9,1,"inat"
"1419",-112.4818148817,33.3433664923,2021,8,31,"inat"
"1420",-110.811645,32.3133716667,2021,8,31,"inat"
"1421",-111.0512305,31.567845,2021,8,30,"inat"
"1422",-111.051225,31.56775,2021,8,30,"inat"
"1423",-111.0137118911,32.2993968099,2021,8,29,"inat"
"1424",-110.763655,32.436345,2021,8,29,"inat"
"1425",-110.0941511096,34.5593865973,2021,8,29,"inat"
"1426",-110.7889328003,32.1955986023,2021,8,29,"inat"
"1427",-110.8109516667,32.3151033333,2021,8,29,"inat"
"1428",-111.5522222222,35.2961111111,2021,8,28,"inat"
"1429",-110.0940333333,34.5594783333,2021,8,28,"inat"
"1430",-110.741651,32.413536,2021,8,28,"inat"
"1431",-110.076575,34.5164383333,2021,8,28,"inat"
"1432",-110.8873596191,32.5305709839,2021,8,27,"inat"
"1433",-110.7817317576,32.0981726678,2021,8,26,"inat"
"1434",-111.610409314,33.4790321664,2020,11,13,"inat"
"1435",-111.0151907452,31.7949856079,2021,8,24,"inat"
"1436",-110.025206583,34.2394553664,2021,8,23,"inat"
"1437",-111.0892912748,31.3989376407,2021,8,18,"inat"
"1438",-110.905336275,32.365940984,2021,8,15,"inat"
"1439",-110.7032299739,31.4985193801,2021,8,18,"inat"
"1440",-109.2039411,31.8810571,2021,8,4,"inat"
"1441",-110.98107714,32.33964052,2021,8,17,"inat"
"1442",-112.46885,34.5310033424,2021,8,16,"inat"
"1443",-110.7160403207,31.6584896322,2021,8,15,"inat"
"1444",-110.9881856558,32.2203248971,2021,8,15,"inat"
"1445",-110.3621771165,31.4795251675,2021,8,14,"inat"
"1446",-110.6540859863,32.1393248383,2021,8,11,"inat"
"1447",-110.6932764008,32.3727794734,2021,8,13,"inat"
"1448",-110.9081633333,32.2481783333,2021,8,13,"inat"
"1449",-110.5367283333,31.5999716667,2021,8,12,"inat"
"1450",-112.7466683869,34.2248179938,2016,10,8,"inat"
"1451",-110.8829416667,32.3136033333,2021,8,11,"inat"
"1452",-111.6915904902,35.112790881,2021,8,10,"inat"
"1453",-110.7157669722,31.6591969722,2021,8,2,"inat"
"1454",-109.1016524183,31.9564944447,2021,7,28,"inat"
"1455",-109.98072052,34.313369751,2021,8,1,"inat"
"1456",-110.7626333333,32.6098333333,2021,7,29,"inat"
"1457",-109.9902916,34.3498549997,2021,7,27,"inat"
"1458",-110.1066070696,31.4084926032,2021,7,27,"inat"
"1459",-112.1384765306,36.0573793346,2021,7,25,"inat"
"1460",-110.9085390948,32.2485299119,2021,7,16,"inat"
"1461",-109.155951256,31.9046161256,2021,7,11,"inat"
"1462",-109.8264155834,32.2339631858,2021,7,9,"inat"
"1463",-111.0146629202,31.7963228188,2021,7,17,"inat"
"1464",-110.7692861111,31.8001388889,2018,8,24,"inat"
"1465",-113.5527455699,36.1806869835,2018,10,21,"inat"
"1466",-111.8878955894,33.403617782,2021,7,1,"inat"
"1467",-111.0228083164,32.2789639203,2021,6,6,"inat"
"1468",-111.0226069764,32.2783076573,2021,6,6,"inat"
"1469",-112.1597138333,33.6091883333,2021,6,4,"inat"
"1470",-110.9815906253,32.339440195,2021,5,25,"inat"
"1471",-110.4945361242,34.0339122019,2010,9,15,"inat"
"1472",-110.9082669722,32.2483199722,2021,5,23,"inat"
"1473",-110.964762,32.342922,2019,12,13,"inat"
"1474",-110.9566716667,32.2404966667,2021,5,22,"inat"
"1475",-111.8836185,33.5133147,2021,5,20,"inat"
"1476",-110.9557333333,32.2396583333,2021,5,20,"inat"
"1477",-112.0796069549,33.6313758802,2021,5,17,"inat"
"1478",-112.1592706413,33.6095889967,2021,5,14,"inat"
"1479",-111.8820844218,33.5120674712,2021,5,12,"inat"
"1480",-111.0219495495,32.2793199092,2021,5,12,"inat"
"1481",-112.1280221667,36.0781666667,2021,5,1,"inat"
"1482",-110.8344302,32.1841784,2021,4,15,"inat"
"1483",-110.942405,32.28237833,2021,4,29,"inat"
"1484",-110.9937019,31.8542511,2018,9,14,"inat"
"1485",-110.9121512949,32.2080939221,2021,4,24,"inat"
"1486",-112.1596536578,33.6077871626,2021,3,18,"inat"
"1487",-112.0883115408,33.3711146222,2021,1,17,"inat"
"1488",-111.8836185,33.5133147,2021,4,16,"inat"
"1489",-111.1662666667,32.2433366667,2021,4,15,"inat"
"1490",-111.8521116667,33.628205,2021,4,15,"inat"
"1491",-110.6586634332,31.6596333884,2011,9,21,"inat"
"1492",-110.9191195833,32.2426420278,2021,4,15,"inat"
"1493",-109.4518456024,32.1549210362,2021,4,10,"inat"
"1494",-110.9085383333,32.24822,2021,3,26,"inat"
"1495",-111.942245,33.46042,2021,4,6,"inat"
"1496",-111.9422216667,33.46038,2021,4,6,"inat"
"1497",-110.9351673549,32.2279927499,2021,3,25,"inat"
"1498",-110.9136664867,32.2363629194,2019,12,12,"inat"
"1499",-110.9341388889,32.3573805556,2003,9,10,"inat"
"1500",-110.9108111111,32.2238,2021,3,7,"inat"
"1501",-111.8716666667,33.3899533333,2021,3,8,"inat"
"1502",-111.895875,33.4006,2021,2,15,"inat"
"1503",-110.982213,32.339694,2021,3,2,"inat"
"1504",-112.1358727614,36.0572520366,2017,7,28,"inat"
"1505",-111.8716366667,33.389345,2021,3,2,"inat"
"1506",-112.1620945,33.608345,2021,1,28,"inat"
"1507",-111.8840833,33.3872712,2021,2,16,"inat"
"1508",-110.91313833,32.47543333,2021,2,9,"inat"
"1509",-111.16613883,32.243355,2021,2,20,"inat"
"1510",-111.8714942646,33.3990624278,2021,2,19,"inat"
"1511",-111.8714,33.3887966667,2021,2,18,"inat"
"1512",-112.1595229832,33.6082420449,2021,2,18,"inat"
"1513",-111.8635407534,33.387265525,2021,2,18,"inat"
"1514",-111.9430916667,33.4606833333,2021,2,11,"inat"
"1515",-110.8656134111,32.2364757413,2021,2,10,"inat"
"1516",-111.6008972222,32.9569638889,2021,2,10,"inat"
"1517",-111.8699853858,33.4040115966,2021,2,9,"inat"
"1518",-111.9425018504,33.4637235028,2021,2,8,"inat"
"1519",-110.9802127006,32.2659201762,2021,2,6,"inat"
"1520",-112.1624138333,33.6091383333,2021,2,3,"inat"
"1521",-111.9423,33.4604388889,2021,2,2,"inat"
"1522",-112.1662304,36.0368789,2014,9,2,"inat"
"1523",-112.1357674672,36.0566047411,2014,8,23,"inat"
"1524",-111.8554525476,33.7423568303,2020,9,26,"inat"
"1525",-110.8777916667,32.261725,2021,1,20,"inat"
"1526",-112.3034976418,33.4820638866,2021,1,20,"inat"
"1527",-110.9080245933,32.248240009,2020,12,9,"inat"
"1528",-111.1662666667,32.2433166667,2020,12,26,"inat"
"1529",-111.9403254,33.6071829,2020,12,21,"inat"
"1530",-111.9030027778,33.403075,2020,12,20,"inat"
"1531",-112.694825,33.933081,2014,12,14,"inat"
"1532",-110.9713382315,32.2230938623,2019,4,19,"inat"
"1533",-112.087993,33.37122,2020,12,11,"inat"
"1534",-111.1678053372,32.2422247315,2020,12,12,"inat"
"1535",-110.90808,32.2482083333,2020,12,9,"inat"
"1536",-112.5448515267,33.2126173568,2020,10,20,"inat"
"1537",-112.5140711525,33.3472871399,2020,12,3,"inat"
"1538",-111.8841277623,33.5118225636,2020,11,30,"inat"
"1539",-112.0261292953,33.7796421921,2020,11,30,"inat"
"1540",-112.6910719411,33.9305916761,2020,11,28,"inat"
"1541",-110.981546,32.339638,2020,11,24,"inat"
"1542",-112.4334944444,34.5949861111,2017,9,18,"inat"
"1543",-111.0155587452,31.7958372878,2020,11,22,"inat"
"1544",-110.9428783333,32.2421133333,2020,6,20,"inat"
"1545",-112.0265637055,33.4756243926,2020,11,21,"inat"
"1546",-112.6774311335,33.9170199733,2020,11,20,"inat"
"1547",-110.9815906253,32.339440195,2020,11,17,"inat"
"1548",-110.9556420694,32.2366721327,2020,11,19,"inat"
"1549",-110.2682122,31.5184238,2020,11,18,"inat"
"1550",-109.6892196313,31.3672105114,2020,11,18,"inat"
"1551",-112.5384212992,33.2694895436,2020,11,15,"inat"
"1552",-112.7002567988,33.9430911415,2020,11,15,"inat"
"1553",-110.9814458882,32.3396486765,2020,11,13,"inat"
"1554",-114.0374913132,34.2614268405,2020,11,13,"inat"
"1555",-111.1588849653,33.2812302984,2020,11,10,"inat"
"1556",-111.1681183738,32.2425076597,2016,10,28,"inat"
"1557",-111.0147854479,31.7959644407,2020,11,3,"inat"
"1558",-111.942127036,33.4626472011,2020,11,1,"inat"
"1559",-111.9425162571,33.4618304588,2020,11,1,"inat"
"1560",-110.981739,32.33887,2020,10,20,"inat"
"1561",-110.981739,32.33887,2020,10,20,"inat"
"1562",-111.8829812856,33.5131297633,2020,10,30,"inat"
"1563",-112.03153333,33.70657167,2020,10,30,"inat"
"1564",-111.9466366,33.6007075,2020,10,29,"inat"
"1565",-114.340897,34.466122,2020,10,28,"inat"
"1566",-111.9902213663,33.4980047553,2020,10,24,"inat"
"1567",-110.776267889,32.2339326936,2020,10,24,"inat"
"1568",-112.104613,33.7420653,2020,10,22,"inat"
"1569",-114.3345528679,35.0376179082,2020,10,21,"inat"
"1570",-111.8827134,33.5103714,2020,10,21,"inat"
"1571",-110.4875955,32.8970101,2020,10,20,"inat"
"1572",-111.8972824886,34.8297347012,2020,10,19,"inat"
"1573",-111.0243517881,32.2792309222,2020,10,18,"inat"
"1574",-112.113075,34.75383333,2020,10,18,"inat"
"1575",-110.90898085,32.2480583,2020,10,18,"inat"
"1576",-112.6871792922,33.9269772116,2020,10,17,"inat"
"1577",-111.1587207626,33.2796735188,2020,10,16,"inat"
"1578",-111.9674875226,33.4915409032,2020,10,15,"inat"
"1579",-111.9679115879,33.4921821942,2020,10,13,"inat"
"1580",-111.9680949825,33.4919453717,2020,10,12,"inat"
"1581",-114.332687,35.036865,2020,10,8,"inat"
"1582",-111.8972824886,34.8297347012,2020,10,10,"inat"
"1583",-111.8972824886,34.8297347012,2020,10,9,"inat"
"1584",-111.9424309566,33.4595266727,2020,10,9,"inat"
"1585",-111.8972824886,34.8297347012,2020,10,8,"inat"
"1586",-112.021397502,34.7281683945,2020,10,8,"inat"
"1587",-111.8972824886,34.8297347012,2020,10,7,"inat"
"1588",-111.8972824886,34.8297347012,2020,10,7,"inat"
"1589",-111.0408173604,31.6186561314,2020,10,6,"inat"
"1590",-111.8972824886,34.8297347012,2020,10,4,"inat"
"1591",-111.1011,32.2229247,2020,10,1,"inat"
"1592",-110.9747108,32.2226066,2020,9,16,"inat"
"1593",-110.7594,31.5392933333,2020,9,24,"inat"
"1594",-110.7964628206,32.2533950571,2020,9,28,"inat"
"1595",-110.680160746,31.6610266633,2020,9,25,"inat"
"1596",-111.0155420992,31.7968014975,2020,9,23,"inat"
"1597",-110.513336254,31.5415922478,2020,9,19,"inat"
"1598",-110.513465,31.541754,2020,9,19,"inat"
"1599",-110.117037309,31.3619847956,2020,9,20,"inat"
"1600",-111.9680924793,33.4919810446,2020,9,16,"inat"
"1601",-110.5129699722,31.5417839722,2020,9,13,"inat"
"1602",-110.5148379722,31.5501919722,2020,9,13,"inat"
"1603",-110.0796629328,34.5225922665,2020,9,9,"inat"
"1604",-110.19213,31.72354167,2020,8,29,"inat"
"1605",-111.3237274832,31.5732400769,2005,7,23,"inat"
"1606",-110.52915833,31.563705,2020,8,4,"inat"
"1607",-110.9542,32.23988,2020,8,10,"inat"
"1608",-109.189486,31.8815,2020,7,29,"inat"
"1609",-110.910716,32.223531,2020,4,26,"inat"
"1610",-111.168174,32.244013,2016,12,27,"inat"
"1611",-112.1348192543,36.0483659686,2020,7,25,"inat"
"1612",-111.1664520218,32.2437090113,2019,10,2,"inat"
"1613",-111.9464716667,33.4612366667,2019,9,25,"inat"
"1614",-112.0470794277,33.3105025882,2019,10,26,"inat"
"1615",-110.3287108364,31.4615973698,2019,8,3,"inat"
"1616",-110.91049167,32.24809167,2020,6,1,"inat"
"1617",-112.073498231,33.3336306707,2014,1,20,"inat"
"1618",-110.87195789,32.21566154,2020,5,19,"inat"
"1619",-111.0253747049,32.2792502365,2020,5,8,"inat"
"1620",-112.0393058848,33.4362553021,2017,10,26,"inat"
"1621",-110.9091133937,32.2483119925,2020,2,29,"inat"
"1622",-110.7982482834,32.2382939465,2020,4,19,"inat"
"1623",-111.8507563026,33.3645802621,2020,4,6,"inat"
"1624",-110.9521633333,32.2304833333,2020,4,17,"inat"
"1625",-110.8938027557,32.2598251413,2020,4,11,"inat"
"1626",-110.9121770258,32.2081724899,2020,1,26,"inat"
"1627",-110.8895340251,32.2256184962,2020,3,30,"inat"
"1628",-111.0313654869,32.2620617082,2017,11,13,"inat"
"1629",-110.952155,32.23041667,2020,3,14,"inat"
"1630",-110.981333,32.339005,2020,3,21,"inat"
"1631",-110.981807,32.339377,2020,3,14,"inat"
"1632",-111.9426232205,33.4605693212,2020,3,6,"inat"
"1633",-110.8564112954,32.3245918742,2020,2,1,"inat"
"1634",-110.9086777098,32.2482054146,2020,2,10,"inat"
"1635",-110.981604,32.341386,2020,2,1,"inat"
"1636",-112.0701528713,33.4228850905,2020,1,31,"inat"
"1637",-110.9260616733,32.210561482,2020,1,27,"inat"
"1638",-110.9702609523,32.3458153724,2020,1,25,"inat"
"1639",-110.9227781027,32.2093184591,2020,1,26,"inat"
"1640",-109.2055405057,31.8832516752,2018,8,22,"inat"
"1641",-109.2055405057,31.8832516752,2018,8,22,"inat"
"1642",-112.694825,33.933081,2019,10,11,"inat"
"1643",-110.981738,32.339088,2020,1,18,"inat"
"1644",-110.981924,32.339156,2020,1,11,"inat"
"1645",-111.9443586096,33.4621258467,2020,1,5,"inat"
"1646",-110.9819,32.339242,2020,1,7,"inat"
"1647",-110.7976870185,32.2420613176,2020,1,7,"inat"
"1648",-110.98127,32.340945,2020,1,4,"inat"
"1649",-111.9441988506,33.4613466589,2019,10,16,"inat"
"1650",-110.90892,32.24865833,2019,12,14,"inat"
"1651",-110.981454,32.341151,2019,12,14,"inat"
"1652",-110.981836,32.339324,2019,12,5,"inat"
"1653",-110.797797667,32.2419419858,2019,12,5,"inat"
"1654",-110.9517723,32.2304678,2019,12,4,"inat"
"1655",-112.102507,33.531944,2019,12,2,"inat"
"1656",-112.0890272846,36.0991356263,2000,4,27,"inat"
"1657",-110.9086884403,32.2484050396,2019,12,1,"inat"
"1658",-111.16602217,32.24332,2019,11,26,"inat"
"1659",-110.9818,32.340809,2019,11,30,"inat"
"1660",-111.144268,32.223791,2019,11,18,"inat"
"1661",-111.16774667,32.243605,2019,11,15,"inat"
"1662",-110.981436,32.34134,2019,11,26,"inat"
"1663",-110.9376963974,32.2113948455,2019,11,24,"inat"
"1664",-110.981201,32.34118,2019,11,23,"inat"
"1665",-111.8714548276,33.3893953124,2019,11,22,"inat"
"1666",-110.981191,32.340672,2019,11,21,"inat"
"1667",-111.9465763775,33.6006582901,2019,11,17,"inat"
"1668",-111.15735,33.27953667,2019,11,16,"inat"
"1669",-110.98145,32.34101,2019,11,16,"inat"
"1670",-110.966905,32.2315316667,2019,11,15,"inat"
"1671",-110.9429812625,32.2421813649,2019,9,2,"inat"
"1672",-112.07056495,33.42257506,2019,11,12,"inat"
"1673",-113.36274217,34.57559339,2019,11,6,"inat"
"1674",-110.981976,32.339171,2019,11,9,"inat"
"1675",-110.982145,32.33924,2019,11,3,"inat"
"1676",-110.9086117339,32.2483298898,2019,11,8,"inat"
"1677",-110.90823333,32.248325,2019,11,8,"inat"
"1678",-112.102508,33.531942,2019,11,6,"inat"
"1679",-111.16623617,32.243345,2019,11,3,"inat"
"1680",-110.839845,32.23628667,2019,11,5,"inat"
"1681",-111.0341183,31.7668815,2019,11,2,"inat"
"1682",-111.946466826,33.6009226973,2019,11,2,"inat"
"1683",-110.981454,32.341169,2019,10,31,"inat"
"1684",-110.9498935598,32.3279978495,2019,10,26,"inat"
"1685",-110.981194,32.340801,2019,10,22,"inat"
"1686",-110.9003226,32.2328814,2019,10,22,"inat"
"1687",-111.166175,32.24331667,2019,10,20,"inat"
"1688",-111.16615283,32.24335,2019,10,20,"inat"
"1689",-111.9434280396,33.4612884521,2019,10,19,"inat"
"1690",-112.34556667,33.48098,2019,10,16,"inat"
"1691",-111.8852402085,33.5131282546,2019,10,18,"inat"
"1692",-110.9712616667,32.20953,2019,10,16,"inat"
"1693",-109.91455,31.44205333,2019,10,12,"inat"
"1694",-110.908325,32.2483366667,2019,10,11,"inat"
"1695",-110.981477,32.341219,2019,10,10,"inat"
"1696",-110.5067893223,31.590309824,2019,10,6,"inat"
"1697",-111.0153992093,31.7949971726,2019,10,6,"inat"
"1698",-110.8483832796,32.1208160604,2019,10,9,"inat"
"1699",-112.0704776702,33.4223459149,2019,10,7,"inat"
"1700",-110.981608,32.341224,2019,10,5,"inat"
"1701",-110.981403,32.340625,2019,9,28,"inat"
"1702",-110.7225975569,32.2408076692,2019,9,29,"inat"
"1703",-109.2066638889,31.8835722222,2019,9,25,"inat"
"1704",-109.2070527778,31.8835305556,2019,9,8,"inat"
"1705",-111.7660722222,34.6470222222,2019,8,18,"inat"
"1706",-109.2057252966,31.8832884277,2019,9,10,"inat"
"1707",-110.8078369776,32.2862228474,2019,9,11,"inat"
"1708",-110.1646766498,31.6093353555,2019,9,8,"inat"
"1709",-110.9325866667,32.2257166667,2019,8,19,"inat"
"1710",-110.9815906253,32.339440195,2019,9,7,"inat"
"1711",-110.2793322769,31.4144762813,2015,8,29,"inat"
"1712",-112.1119048913,34.3159975252,2019,9,6,"inat"
"1713",-110.6965352975,35.0219738724,2019,9,5,"inat"
"1714",-109.205580734,31.882914795,2019,8,24,"inat"
"1715",-110.8448716667,32.2697416667,2019,8,25,"inat"
"1716",-110.981122,32.340691,2019,8,24,"inat"
"1717",-112.29591742,33.87286093,2016,11,16,"inat"
"1718",-110.9090808122,32.2483943001,2019,8,21,"inat"
"1719",-109.2074200087,31.8830638823,2019,8,21,"inat"
"1720",-111.9446412665,33.4625288466,2006,11,4,"inat"
"1721",-109.2058213615,31.8832502095,2019,8,13,"inat"
"1722",-110.876437,32.507961,2018,9,28,"inat"
"1723",-110.98173,32.339259,2019,8,3,"inat"
"1724",-110.908912319,32.2484075033,2019,8,2,"inat"
"1725",-111.4791409393,35.2373874933,2019,8,2,"inat"
"1726",-110.9815906253,32.339440195,2018,11,5,"inat"
"1727",-110.9815906253,32.339440195,2019,2,10,"inat"
"1728",-110.9815906253,32.339440195,2019,2,10,"inat"
"1729",-110.9815906253,32.339440195,2019,2,17,"inat"
"1730",-110.9815906253,32.339440195,2019,2,17,"inat"
"1731",-110.9815906253,32.339440195,2019,2,24,"inat"
"1732",-110.9815906253,32.339440195,2019,5,22,"inat"
"1733",-110.9815906253,32.339440195,2019,7,21,"inat"
"1734",-109.2054079897,31.8833313349,2019,7,27,"inat"
"1735",-110.9088888618,32.248400247,2019,7,25,"inat"
"1736",-110.9817651,32.3395736,2019,7,17,"inat"
"1737",-110.9476595553,32.2857167162,2019,7,7,"inat"
"1738",-110.9090746691,32.2484698974,2019,6,8,"inat"
"1739",-110.8506589946,32.2335611065,2018,8,21,"inat"
"1740",-110.2280125034,31.3802832047,2015,7,31,"inat"
"1741",-110.9717429793,34.3400882641,2018,9,18,"inat"
"1742",-110.20982122,31.88228538,2019,6,13,"inat"
"1743",-111.93542,36.145829,2011,8,1,"inat"
"1744",-112.4940736427,34.4804979153,2019,6,12,"inat"
"1745",-110.9269116667,32.2289916667,2019,6,5,"inat"
"1746",-110.7223996176,32.232942843,2019,5,31,"inat"
"1747",-110.8260116577,32.2348747253,2019,5,14,"inat"
"1748",-111.9421438446,33.4598441003,2019,5,12,"inat"
"1749",-110.2227520566,31.3809066845,2019,5,8,"inat"
"1750",-111.1661833333,32.243295,2019,5,9,"inat"
"1751",-110.9832832273,32.2078644259,2019,4,30,"inat"
"1752",-112.0236724896,33.3120322491,2005,4,14,"inat"
"1753",-111.1674268756,32.2429692358,2014,12,20,"inat"
"1754",-111.1589138333,33.2800033333,2017,3,12,"inat"
"1755",-111.9303697026,33.4725601414,2019,4,10,"inat"
"1756",-110.9520876168,32.2305610912,2019,4,8,"inat"
"1757",-112.694115,33.9312266667,2019,3,30,"inat"
"1758",-111.9456718753,33.4626422026,2019,3,7,"inat"
"1759",-111.9464716667,33.46128,2018,11,11,"inat"
"1760",-111.9468833333,33.3159444444,2019,1,26,"inat"
"1761",-111.9468833333,33.3159444444,2018,12,9,"inat"
"1762",-110.9086066667,32.2481816667,2019,3,1,"inat"
"1763",-110.9312319028,32.2773362107,2019,2,28,"inat"
"1764",-111.1594744147,33.2792526748,2018,12,9,"inat"
"1765",-111.9442,33.4635,2005,4,16,"inat"
"1766",-111.601188182,35.223557793,2016,9,16,"inat"
"1767",-111.5720343964,33.5505487894,2018,11,25,"inat"
"1768",-110.9521365,32.2304418,2019,1,25,"inat"
"1769",-111.9023366667,33.46697,2018,12,8,"inat"
"1770",-111.9109321593,33.6922088574,2018,11,10,"inat"
"1771",-110.9795838887,32.2951699503,2019,1,5,"inat"
"1772",-111.6790084839,33.4027824402,2018,12,20,"inat"
"1773",-111.6790084839,33.4027824402,2018,12,20,"inat"
"1774",-111.6788864136,33.4027786255,2018,12,20,"inat"
"1775",-111.6791687012,33.4025001526,2018,12,20,"inat"
"1776",-111.6786117554,33.4025001526,2018,12,20,"inat"
"1777",-111.6786117554,33.4025001526,2018,12,20,"inat"
"1778",-111.6786117554,33.4025001526,2018,12,20,"inat"
"1779",-111.6786117554,33.4027786255,2018,12,20,"inat"
"1780",-111.6786117554,33.4027786255,2018,12,20,"inat"
"1781",-110.7301158007,32.2813685955,2018,11,1,"inat"
"1782",-110.9003226,32.2328814,2018,12,17,"inat"
"1783",-111.6793670654,33.4027328491,2018,12,15,"inat"
"1784",-111.6675083333,33.543735,2018,12,14,"inat"
"1785",-114.3407323719,34.4663540065,2018,12,8,"inat"
"1786",-111.0243904684,32.3594498535,2018,12,9,"inat"
"1787",-110.8268048368,32.2109299756,2018,12,5,"inat"
"1788",-110.8790745401,32.1234783205,2018,12,3,"inat"
"1789",-110.9491679539,32.2266730015,2018,12,2,"inat"
"1790",-113.9590885224,32.7331826778,2011,10,29,"inat"
"1791",-110.9527060517,32.2299150173,2018,10,12,"inat"
"1792",-110.8846525,32.1239491,2018,11,28,"inat"
"1793",-111.0311133576,32.2620391166,2017,2,16,"inat"
"1794",-114.0543618324,33.1895501842,2018,11,18,"inat"
"1795",-110.92180244,32.24258262,2018,11,18,"inat"
"1796",-111.1674416667,32.24345,2018,11,15,"inat"
"1797",-111.944311336,33.4606491925,2018,11,6,"inat"
"1798",-110.7549735527,31.5394653142,2008,9,6,"inat"
"1799",-111.0314638333,32.26217,2018,11,8,"inat"
"1800",-110.87777,32.2617833333,2018,11,6,"inat"
"1801",-110.8527302,32.2350862,2018,8,3,"inat"
"1802",-110.8503144269,32.2680908637,2018,11,5,"inat"
"1803",-111.365575,31.592582,2006,9,10,"inat"
"1804",-110.9522976726,32.2305050775,2018,10,29,"inat"
"1805",-110.8527384704,32.2349275774,2018,10,15,"inat"
"1806",-110.852733106,32.2349609284,2018,10,15,"inat"
"1807",-111.9393782959,33.4711521855,2016,8,10,"inat"
"1808",-110.3499216,31.5552157,2012,9,9,"inat"
"1809",-110.9519348145,32.2304763794,2018,10,12,"inat"
"1810",-110.9519583333,32.23048,2018,10,12,"inat"
"1811",-110.9520157893,32.2305409564,2018,10,12,"inat"
"1812",-110.95202,32.230555,2018,10,12,"inat"
"1813",-110.6934283028,32.337436292,2018,10,11,"inat"
"1814",-111.030063,32.262567,2009,10,2,"inat"
"1815",-110.13862174,31.5482569258,2018,8,12,"inat"
"1816",-109.7797062993,35.0665675306,2018,9,30,"inat"
"1817",-110.2383931924,32.3367821496,2018,9,27,"inat"
"1818",-110.2386936,32.3368728,2018,9,27,"inat"
"1819",-112.23480544,34.39671634,2018,9,28,"inat"
"1820",-109.8661266667,34.8100316667,2018,9,25,"inat"
"1821",-109.2057413007,31.8835722999,2018,9,24,"inat"
"1822",-112.23018097,34.50620993,2018,9,24,"inat"
"1823",-109.91740013,31.5720468899,2018,9,22,"inat"
"1824",-109.9479533333,34.3402033333,2018,9,21,"inat"
"1825",-112.0103929192,34.7205826103,2018,9,17,"inat"
"1826",-109.9716466667,34.13752,2018,9,16,"inat"
